"Ticks","Cycles","Counter"
11962,151,26136
11962,151,26137
11963,151,26138
11963,151,26139
11963,151,26140
11964,151,26141
11964,151,26142
11964,151,26143
11965,152,26144
11965,152,26145
11965,152,26146
11966,152,26147
11966,152,26148
11966,152,26149
11967,152,26150
11967,152,26151
11967,152,26152
11968,152,26153
11968,152,26154
11968,152,26155
11969,152,26156
11969,152,26157
11969,152,26158
11970,152,26159
11970,152,26160
11970,152,26161
11971,152,26162
11971,152,26163
11971,152,26164
11972,152,26165
11972,152,26166
11972,152,26167
11973,152,26168
11973,152,26169
11973,152,26170
11974,152,26171
11974,152,26172
11974,152,26173
11975,152,26174
11975,152,26175
11975,152,26176
11976,152,26177
11976,152,26178
11976,152,26179
11977,152,26180
11977,152,26181
11977,152,26182
11978,152,26183
11978,152,26184
11978,152,26185
11979,152,26186
11979,152,26187
11979,152,26188
11980,152,26189
11980,152,26190
11980,152,26191
11981,152,26192
11981,152,26193
11981,152,26194
11981,152,26195
11982,152,26196
11982,152,26197
11982,152,26198
11983,152,26199
11983,152,26200
11983,152,26201
11984,152,26202
11984,152,26203
11984,152,26204
11985,152,26205
11985,152,26206
11985,152,26207
11986,152,26208
11986,152,26209
11987,152,26210
11987,152,26211
11987,152,26212
11987,152,26213
11988,152,26214
11988,152,26215
11988,152,26216
11989,152,26217
11989,152,26218
11989,152,26219
11990,152,26220
11990,152,26221
11990,152,26222
11991,152,26223
11991,152,26224
11991,152,26225
11992,152,26226
11992,152,26227
11992,152,26228
11993,152,26229
11993,152,26230
11993,152,26231
11994,152,26232
11994,152,26233
11994,152,26234
11995,152,26235
11995,152,26236
11995,152,26237
11996,152,26238
11996,152,26239
11996,152,26240
11997,152,26241
11997,152,26242
11997,152,26243
11998,152,26244
11998,152,26245
11998,152,26246
11999,152,26247
11999,152,26248
11999,152,26249
12000,152,26250
12000,152,26251
12000,152,26252
12001,152,26253
12001,152,26254
12001,152,26255
12001,152,26256
12002,152,26257
12002,152,26258
12002,152,26259
12003,152,26260
12003,152,26261
12003,152,26262
12004,152,26263
12004,152,26264
12005,152,26265
12005,152,26266
12005,152,26267
12006,152,26268
12006,152,26269
12006,152,26270
12007,152,26271
12007,152,26272
12007,152,26273
12007,152,26274
12008,152,26275
12008,152,26276
12008,152,26277
12009,152,26278
12009,152,26279
12009,152,26280
12010,152,26281
12010,152,26282
12010,152,26283
12011,152,26284
12011,152,26285
12011,152,26286
12012,152,26287
12012,152,26288
12012,152,26289
12013,152,26290
12013,152,26291
12013,152,26292
12014,152,26293
12014,152,26294
12014,152,26295
12015,152,26296
12015,152,26297
12015,152,26298
12016,152,26299
12016,152,26300
12016,152,26301
12017,152,26302
12017,152,26303
12017,152,26304
12018,152,26305
12018,152,26306
12018,152,26307
12019,152,26308
12019,152,26309
12019,152,26310
12020,152,26311
12020,152,26312
12020,152,26313
12021,152,26314
12021,152,26315
12021,153,26316
12021,153,26317
12022,153,26318
12022,153,26319
12022,153,26320
12023,153,26321
12023,153,26322
12024,153,26323
12024,153,26324
12024,153,26325
12025,153,26326
12025,153,26327
12025,153,26328
12026,153,26329
12026,153,26330
12026,153,26331
12026,153,26332
12027,153,26333
12027,153,26334
12027,153,26335
12028,153,26336
12028,153,26337
12028,153,26338
12029,153,26339
12029,153,26340
12029,153,26341
12030,153,26342
12030,153,26343
12030,153,26344
12031,153,26345
12031,153,26346
12031,153,26347
12032,153,26348
12032,153,26349
12032,153,26350
12033,153,26351
12033,153,26352
12033,153,26353
12034,153,26354
12034,153,26355
12034,153,26356
12035,153,26357
12035,153,26358
12035,153,26359
12036,153,26360
12036,153,26361
12036,153,26362
12037,153,26363
12037,153,26364
12037,153,26365
12038,153,26366
12038,153,26367
12038,153,26368
12039,153,26369
12039,153,26370
12039,153,26371
12040,153,26372
12040,153,26373
12040,153,26374
12040,153,26375
12041,153,26376
12041,153,26377
12042,153,26378
12042,153,26379
12042,153,26380
12043,153,26381
12043,153,26382
12043,153,26383
12044,153,26384
12044,153,26385
12044,153,26386
12045,153,26387
12045,153,26388
12045,153,26389
12045,153,26390
12046,153,26391
12046,153,26392
12046,153,26393
12047,153,26394
12047,153,26395
12047,153,26396
12048,153,26397
12048,153,26398
12048,153,26399
12049,153,26400
12049,153,26401
12049,153,26402
12050,153,26403
12050,153,26404
12050,153,26405
12051,153,26406
12051,153,26407
12051,153,26408
12052,153,26409
12052,153,26410
12052,153,26411
12053,153,26412
12053,153,26413
12053,153,26414
12054,153,26415
12054,153,26416
12054,153,26417
12055,153,26418
12055,153,26419
12055,153,26420
12056,153,26421
12056,153,26422
12056,153,26423
12057,153,26424
12057,153,26425
12057,153,26426
12058,153,26427
12058,153,26428
12058,153,26429
12059,153,26430
12059,153,26431
12059,153,26432
12060,153,26433
12060,153,26434
12060,153,26435
12061,153,26436
12061,153,26437
12061,153,26438
12062,153,26439
12062,153,26440
12062,153,26441
12063,153,26442
12063,153,26443
12063,153,26444
12064,153,26445
12064,153,26446
12064,153,26447
12065,153,26448
12065,153,26449
12065,153,26450
12065,153,26451
12066,153,26452
12066,153,26453
12066,153,26454
12067,153,26455
12067,153,26456
12067,153,26457
12068,153,26458
12068,153,26459
12068,153,26460
12069,153,26461
12069,153,26462
12069,153,26463
12070,153,26464
12070,153,26465
12070,153,26466
12071,153,26467
12071,153,26468
12071,153,26469
12072,153,26470
12072,153,26471
12072,153,26472
12073,153,26473
12073,153,26474
12073,153,26475
12074,153,26476
12074,153,26477
12074,153,26478
12075,153,26479
12075,153,26480
12075,153,26481
12076,153,26482
12076,153,26483
12076,153,26484
12077,153,26485
12077,153,26486
12077,153,26487
12078,154,26488
12078,154,26489
12078,154,26490
12079,154,26491
12079,154,26492
12079,154,26493
12080,154,26494
12080,154,26495
12080,154,26496
12081,154,26497
12081,154,26498
12081,154,26499
12082,154,26500
12082,154,26501
12082,154,26502
12083,154,26503
12083,154,26504
12083,154,26505
12084,154,26506
12084,154,26507
12084,154,26508
12084,154,26509
12085,154,26510
12085,154,26511
12085,154,26512
12086,154,26513
12086,154,26514
12086,154,26515
12087,154,26516
12087,154,26517
12087,154,26518
12088,154,26519
12088,154,26520
12088,154,26521
12089,154,26522
12089,154,26523
12089,154,26524
12090,154,26525
12090,154,26526
12090,154,26527
12091,154,26528
12091,154,26529
12091,154,26530
12092,154,26531
12092,154,26532
12092,154,26533
12093,154,26534
12093,154,26535
12093,154,26536
12094,154,26537
12094,154,26538
12094,154,26539
12095,154,26540
12095,154,26541
12095,154,26542
12096,154,26543
12096,154,26544
12096,154,26545
12097,154,26546
12097,154,26547
12097,154,26548
12098,154,26549
12098,154,26550
12098,154,26551
12099,154,26552
12099,154,26553
12099,154,26554
12100,154,26555
12100,154,26556
12100,154,26557
12101,154,26558
12101,154,26559
12101,154,26560
12102,154,26561
12102,154,26562
12102,154,26563
12103,154,26564
12103,154,26565
12103,154,26566
12103,154,26567
12104,154,26568
12104,154,26569
12104,154,26570
12105,154,26571
12105,154,26572
12105,154,26573
12106,154,26574
12106,154,26575
12106,154,26576
12107,154,26577
12107,154,26578
12107,154,26579
12108,154,26580
12108,154,26581
12108,154,26582
12109,154,26583
12109,154,26584
12109,154,26585
12110,154,26586
12110,154,26587
12110,154,26588
12111,154,26589
12111,154,26590
12111,154,26591
12112,154,26592
12112,154,26593
12112,154,26594
12113,154,26595
12113,154,26596
12113,154,26597
12114,154,26598
12114,154,26599
12114,154,26600
12115,154,26601
12115,154,26602
12115,154,26603
12116,154,26604
12116,154,26605
12116,154,26606
12117,154,26607
12117,154,26608
12117,154,26609
12117,154,26610
12118,154,26611
12118,154,26612
12118,154,26613
12119,154,26614
12119,154,26615
12119,154,26616
12120,154,26617
12120,154,26618
12120,154,26619
12121,154,26620
12121,154,26621
12121,154,26622
12122,154,26623
12122,154,26624
12122,154,26625
12123,154,26626
12123,154,26627
12123,154,26628
12124,154,26629
12124,154,26630
12124,154,26631
12125,154,26632
12125,154,26633
12125,154,26634
12126,154,26635
12126,154,26636
12126,154,26637
12127,154,26638
12127,154,26639
12127,154,26640
12128,154,26641
12128,154,26642
12128,154,26643
12129,154,26644
12129,154,26645
12129,154,26646
12130,154,26647
12130,154,26648
12130,154,26649
12131,154,26650
12131,154,26651
12131,154,26652
12132,154,26653
12132,154,26654
12132,154,26655
12133,154,26656
12133,154,26657
12133,154,26658
12134,154,26659
12134,155,26660
12134,155,26661
12135,155,26662
12135,155,26663
12135,155,26664
12136,155,26665
12136,155,26666
12136,155,26667
12136,155,26668
12137,155,26669
12137,155,26670
12137,155,26671
12138,155,26672
12138,155,26673
12138,155,26674
12139,155,26675
12139,155,26676
12139,155,26677
12140,155,26678
12140,155,26679
12140,155,26680
12141,155,26681
12141,155,26682
12141,155,26683
12142,155,26684
12142,155,26685
12142,155,26686
12143,155,26687
12143,155,26688
12143,155,26689
12144,155,26690
12144,155,26691
12144,155,26692
12145,155,26693
12145,155,26694
12145,155,26695
12146,155,26696
12146,155,26697
12146,155,26698
12147,155,26699
12147,155,26700
12147,155,26701
12148,155,26702
12148,155,26703
12148,155,26704
12149,155,26705
12149,155,26706
12149,155,26707
12150,155,26708
12150,155,26709
12150,155,26710
12151,155,26711
12151,155,26712
12151,155,26713
12152,155,26714
12152,155,26715
12152,155,26716
12153,155,26717
12153,155,26718
12153,155,26719
12154,155,26720
12154,155,26721
12154,155,26722
12155,155,26723
12155,155,26724
12155,155,26725
12155,155,26726
12156,155,26727
12156,155,26728
12156,155,26729
12157,155,26730
12157,155,26731
12157,155,26732
12158,155,26733
12158,155,26734
12158,155,26735
12159,155,26736
12159,155,26737
12159,155,26738
12160,155,26739
12160,155,26740
12160,155,26741
12161,155,26742
12161,155,26743
12161,155,26744
12162,155,26745
12162,155,26746
12162,155,26747
12163,155,26748
12163,155,26749
12163,155,26750
12164,155,26751
12164,155,26752
12164,155,26753
12165,155,26754
12165,155,26755
12165,155,26756
12166,155,26757
12166,155,26758
12166,155,26759
12167,155,26760
12167,155,26761
12167,155,26762
12168,155,26763
12168,155,26764
12168,155,26765
12169,155,26766
12169,155,26767
12169,155,26768
12170,155,26769
12170,155,26770
12170,155,26771
12171,155,26772
12171,155,26773
12171,155,26774
12172,155,26775
12172,155,26776
12172,155,26777
12173,155,26778
12173,155,26779
12173,155,26780
12174,155,26781
12174,155,26782
12174,155,26783
12174,155,26784
12175,155,26785
12175,155,26786
12175,155,26787
12176,155,26788
12176,155,26789
12176,155,26790
12177,155,26791
12177,155,26792
12177,155,26793
12178,155,26794
12178,155,26795
12178,155,26796
12179,155,26797
12179,155,26798
12180,155,26799
12180,155,26800
12180,155,26801
12180,155,26802
12181,155,26803
12181,155,26804
12181,155,26805
12182,155,26806
12182,155,26807
12182,155,26808
12183,155,26809
12183,155,26810
12183,155,26811
12184,155,26812
12184,155,26813
12184,155,26814
12185,155,26815
12185,155,26816
12185,155,26817
12186,155,26818
12186,155,26819
12186,155,26820
12187,155,26821
12187,155,26822
12187,155,26823
12188,155,26824
12188,155,26825
12188,155,26826
12189,155,26827
12189,155,26828
12189,155,26829
12190,155,26830
12190,155,26831
12190,156,26832
12191,156,26833
12191,156,26834
12191,156,26835
12192,156,26836
12192,156,26837
12192,156,26838
12193,156,26839
12193,156,26840
12193,156,26841
12194,156,26842
12194,156,26843
12194,156,26844
12194,156,26845
12195,156,26846
12195,156,26847
12195,156,26848
12196,156,26849
12196,156,26850
12196,156,26851
12197,156,26852
12197,156,26853
12197,156,26854
12198,156,26855
12198,156,26856
12199,156,26857
12199,156,26858
12199,156,26859
12199,156,26860
12200,156,26861
12200,156,26862
12200,156,26863
12201,156,26864
12201,156,26865
12201,156,26866
12202,156,26867
12202,156,26868
12202,156,26869
12203,156,26870
12203,156,26871
12203,156,26872
12204,156,26873
12204,156,26874
12204,156,26875
12205,156,26876
12205,156,26877
12205,156,26878
12206,156,26879
12206,156,26880
12206,156,26881
12207,156,26882
12207,156,26883
12207,156,26884
12208,156,26885
12208,156,26886
12208,156,26887
12209,156,26888
12209,156,26889
12209,156,26890
12210,156,26891
12210,156,26892
12210,156,26893
12211,156,26894
12211,156,26895
12211,156,26896
12212,156,26897
12212,156,26898
12212,156,26899
12213,156,26900
12213,156,26901
12213,156,26902
12213,156,26903
12214,156,26904
12214,156,26905
12214,156,26906
12215,156,26907
12215,156,26908
12215,156,26909
12216,156,26910
12216,156,26911
12217,156,26912
12217,156,26913
12217,156,26914
12218,156,26915
12218,156,26916
12218,156,26917
12219,156,26918
12219,156,26919
12219,156,26920
12219,156,26921
12220,156,26922
12220,156,26923
12220,156,26924
12221,156,26925
12221,156,26926
12221,156,26927
12222,156,26928
12222,156,26929
12222,156,26930
12223,156,26931
12223,156,26932
12223,156,26933
12224,156,26934
12224,156,26935
12224,156,26936
12225,156,26937
12225,156,26938
12225,156,26939
12226,156,26940
12226,156,26941
12226,156,26942
12227,156,26943
12227,156,26944
12227,156,26945
12228,156,26946
12228,156,26947
12228,156,26948
12229,156,26949
12229,156,26950
12229,156,26951
12230,156,26952
12230,156,26953
12230,156,26954
12231,156,26955
12231,156,26956
12231,156,26957
12232,156,26958
12232,156,26959
12232,156,26960
12233,156,26961
12233,156,26962
12233,156,26963
12233,156,26964
12234,156,26965
12234,156,26966
12235,156,26967
12235,156,26968
12235,156,26969
12236,156,26970
12236,156,26971
12236,156,26972
12237,156,26973
12237,156,26974
12237,156,26975
12238,156,26976
12238,156,26977
12238,156,26978
12238,156,26979
12239,156,26980
12239,156,26981
12239,156,26982
12240,156,26983
12240,156,26984
12240,156,26985
12241,156,26986
12241,156,26987
12241,156,26988
12242,156,26989
12242,156,26990
12242,156,26991
12243,156,26992
12243,156,26993
12243,156,26994
12244,156,26995
12244,156,26996
12244,156,26997
12245,156,26998
12245,156,26999
12245,156,27000
12246,156,27001
12246,156,27002
12246,156,27003
12247,157,27004
12247,157,27005
12247,157,27006
12248,157,27007
12248,157,27008
12248,157,27009
12249,157,27010
12249,157,27011
12249,157,27012
12250,157,27013
12250,157,27014
12250,157,27015
12251,157,27016
12251,157,27017
12251,157,27018
12252,157,27019
12252,157,27020
12252,157,27021
12253,157,27022
12253,157,27023
12253,157,27024
12254,157,27025
12254,157,27026
12254,157,27027
12255,157,27028
12255,157,27029
12255,157,27030
12256,157,27031
12256,157,27032
12256,157,27033
12257,157,27034
12257,157,27035
12257,157,27036
12257,157,27037
12258,157,27038
12258,157,27039
12258,157,27040
12259,157,27041
12259,157,27042
12259,157,27043
12260,157,27044
12260,157,27045
12260,157,27046
12261,157,27047
12261,157,27048
12261,157,27049
12262,157,27050
12262,157,27051
12262,157,27052
12263,157,27053
12263,157,27054
12263,157,27055
12264,157,27056
12264,157,27057
12264,157,27058
12265,157,27059
12265,157,27060
12265,157,27061
12266,157,27062
12266,157,27063
12266,157,27064
12267,157,27065
12267,157,27066
12267,157,27067
12268,157,27068
12268,157,27069
12268,157,27070
12269,157,27071
12269,157,27072
12269,157,27073
12270,157,27074
12270,157,27075
12270,157,27076
12271,157,27077
12271,157,27078
12271,157,27079
12271,157,27080
12272,157,27081
12272,157,27082
12273,157,27083
12273,157,27084
12273,157,27085
12274,157,27086
12274,157,27087
12274,157,27088
12275,157,27089
12275,157,27090
12275,157,27091
12276,157,27092
12276,157,27093
12276,157,27094
12276,157,27095
12277,157,27096
12277,157,27097
12277,157,27098
12278,157,27099
12278,157,27100
12278,157,27101
12279,157,27102
12279,157,27103
12279,157,27104
12280,157,27105
12280,157,27106
12280,157,27107
12281,157,27108
12281,157,27109
12281,157,27110
12282,157,27111
12282,157,27112
12282,157,27113
12283,157,27114
12283,157,27115
12283,157,27116
12284,157,27117
12284,157,27118
12284,157,27119
12285,157,27120
12285,157,27121
12285,157,27122
12286,157,27123
12286,157,27124
12286,157,27125
12287,157,27126
12287,157,27127
12287,157,27128
12288,157,27129
12288,157,27130
12288,157,27131
12289,157,27132
12289,157,27133
12289,157,27134
12290,157,27135
12290,157,27136
12290,157,27137
12291,157,27138
12291,157,27139
12291,157,27140
12292,157,27141
12292,157,27142
12292,157,27143
12293,157,27144
12293,157,27145
12293,157,27146
12294,157,27147
12294,157,27148
12294,157,27149
12295,157,27150
12295,157,27151
12295,157,27152
12295,157,27153
12296,157,27154
12296,157,27155
12296,157,27156
12297,157,27157
12297,157,27158
12297,157,27159
12298,157,27160
12298,157,27161
12298,157,27162
12299,157,27163
12299,157,27164
12299,157,27165
12300,157,27166
12300,157,27167
12300,157,27168
12301,157,27169
12301,157,27170
12301,157,27171
12302,157,27172
12302,157,27173
12302,157,27174
12303,157,27175
12303,158,27176
12303,158,27177
12304,158,27178
12304,158,27179
12304,158,27180
12305,158,27181
12305,158,27182
12305,158,27183
12306,158,27184
12306,158,27185
12306,158,27186
12307,158,27187
12307,158,27188
12307,158,27189
12308,158,27190
12308,158,27191
12308,158,27192
12309,158,27193
12309,158,27194
12309,158,27195
12310,158,27196
12310,158,27197
12310,158,27198
12311,158,27199
12311,158,27200
12311,158,27201
12312,158,27202
12312,158,27203
12312,158,27204
12313,158,27205
12313,158,27206
12313,158,27207
12314,158,27208
12314,158,27209
12314,158,27210
12314,158,27211
12315,158,27212
12315,158,27213
12315,158,27214
12316,158,27215
12316,158,27216
12316,158,27217
12317,158,27218
12317,158,27219
12317,158,27220
12318,158,27221
12318,158,27222
12318,158,27223
12319,158,27224
12319,158,27225
12319,158,27226
12320,158,27227
12320,158,27228
12320,158,27229
12321,158,27230
12321,158,27231
12321,158,27232
12322,158,27233
12322,158,27234
12322,158,27235
12323,158,27236
12323,158,27237
12323,158,27238
12324,158,27239
12324,158,27240
12324,158,27241
12325,158,27242
12325,158,27243
12325,158,27244
12326,158,27245
12326,158,27246
12326,158,27247
12327,158,27248
12327,158,27249
12327,158,27250
12328,158,27251
12328,158,27252
12328,158,27253
12329,158,27254
12329,158,27255
12329,158,27256
12330,158,27257
12330,158,27258
12330,158,27259
12331,158,27260
12331,158,27261
12331,158,27262
12332,158,27263
12332,158,27264
12332,158,27265
12333,158,27266
12333,158,27267
12333,158,27268
12333,158,27269
12334,158,27270
12334,158,27271
12334,158,27272
12335,158,27273
12335,158,27274
12335,158,27275
12336,158,27276
12336,158,27277
12336,158,27278
12337,158,27279
12337,158,27280
12337,158,27281
12338,158,27282
12338,158,27283
12338,158,27284
12339,158,27285
12339,158,27286
12339,158,27287
12340,158,27288
12340,158,27289
12340,158,27290
12341,158,27291
12341,158,27292
12341,158,27293
12342,158,27294
12342,158,27295
12342,158,27296
12343,158,27297
12343,158,27298
12343,158,27299
12344,158,27300
12344,158,27301
12344,158,27302
12345,158,27303
12345,158,27304
12345,158,27305
12346,158,27306
12346,158,27307
12346,158,27308
12347,158,27309
12347,158,27310
12347,158,27311
12348,158,27312
12348,158,27313
12348,158,27314
12349,158,27315
12349,158,27316
12349,158,27317
12350,158,27318
12350,158,27319
12350,158,27320
12351,158,27321
12351,158,27322
12351,158,27323
12352,158,27324
12352,158,27325
12352,158,27326
12352,158,27327
12353,158,27328
12353,158,27329
12353,158,27330
12354,158,27331
12354,158,27332
12354,158,27333
12355,158,27334
12355,158,27335
12355,158,27336
12356,158,27337
12356,158,27338
12356,158,27339
12357,158,27340
12357,158,27341
12357,158,27342
12358,158,27343
12358,158,27344
12358,158,27345
12359,158,27346
12359,158,27347
12359,159,27348
12360,159,27349
12360,159,27350
12360,159,27351
12361,159,27352
12361,159,27353
12361,159,27354
12362,159,27355
12362,159,27356
12362,159,27357
12363,159,27358
12363,159,27359
12363,159,27360
12364,159,27361
12364,159,27362
12364,159,27363
12365,159,27364
12365,159,27365
12365,159,27366
12366,159,27367
12366,159,27368
12366,159,27369
12367,159,27370
12367,159,27371
12367,159,27372
12368,159,27373
12368,159,27374
12368,159,27375
12369,159,27376
12369,159,27377
12369,159,27378
12370,159,27379
12370,159,27380
12370,159,27381
12371,159,27382
12371,159,27383
12371,159,27384
12371,159,27385
12372,159,27386
12372,159,27387
12372,159,27388
12373,159,27389
12373,159,27390
12373,159,27391
12374,159,27392
12374,159,27393
12374,159,27394
12375,159,27395
12375,159,27396
12375,159,27397
12376,159,27398
12376,159,27399
12376,159,27400
12377,159,27401
12377,159,27402
12377,159,27403
12378,159,27404
12378,159,27405
12378,159,27406
12379,159,27407
12379,159,27408
12379,159,27409
12380,159,27410
12380,159,27411
12380,159,27412
12381,159,27413
12381,159,27414
12381,159,27415
12382,159,27416
12382,159,27417
12382,159,27418
12383,159,27419
12383,159,27420
12383,159,27421
12384,159,27422
12384,159,27423
12384,159,27424
12385,159,27425
12385,159,27426
12385,159,27427
12386,159,27428
12386,159,27429
12386,159,27430
12387,159,27431
12387,159,27432
12387,159,27433
12388,159,27434
12388,159,27435
12388,159,27436
12389,159,27437
12389,159,27438
12389,159,27439
12390,159,27440
12390,159,27441
12390,159,27442
12391,159,27443
12391,159,27444
12391,159,27445
12391,159,27446
12392,159,27447
12392,159,27448
12392,159,27449
12393,159,27450
12393,159,27451
12393,159,27452
12394,159,27453
12394,159,27454
12394,159,27455
12395,159,27456
12395,159,27457
12395,159,27458
12396,159,27459
12396,159,27460
12396,159,27461
12397,159,27462
12397,159,27463
12397,159,27464
12398,159,27465
12398,159,27466
12398,159,27467
12399,159,27468
12399,159,27469
12399,159,27470
12400,159,27471
12400,159,27472
12400,159,27473
12401,159,27474
12401,159,27475
12401,159,27476
12402,159,27477
12402,159,27478
12402,159,27479
12403,159,27480
12403,159,27481
12403,159,27482
12404,159,27483
12404,159,27484
12404,159,27485
12405,159,27486
12405,159,27487
12405,159,27488
12406,159,27489
12406,159,27490
12406,159,27491
12407,159,27492
12407,159,27493
12407,159,27494
12408,159,27495
12408,159,27496
12408,159,27497
12409,159,27498
12409,159,27499
12409,159,27500
12410,159,27501
12410,159,27502
12410,159,27503
12410,159,27504
12411,159,27505
12411,159,27506
12411,159,27507
12412,159,27508
12412,159,27509
12412,159,27510
12413,159,27511
12413,159,27512
12413,159,27513
12414,159,27514
12414,159,27515
12414,159,27516
12415,159,27517
12415,159,27518
12415,159,27519
12416,160,27520
12416,160,27521
12416,160,27522
12417,160,27523
12417,160,27524
12417,160,27525
12418,160,27526
12418,160,27527
12418,160,27528
12419,160,27529
12419,160,27530
12419,160,27531
12420,160,27532
12420,160,27533
12420,160,27534
12421,160,27535
12421,160,27536
12421,160,27537
12422,160,27538
12422,160,27539
12422,160,27540
12423,160,27541
12423,160,27542
12423,160,27543
12424,160,27544
12424,160,27545
12424,160,27546
12425,160,27547
12425,160,27548
12425,160,27549
12426,160,27550
12426,160,27551
12426,160,27552
12427,160,27553
12427,160,27554
12427,160,27555
12428,160,27556
12428,160,27557
12428,160,27558
12429,160,27559
12429,160,27560
12429,160,27561
12429,160,27562
12430,160,27563
12430,160,27564
12430,160,27565
12431,160,27566
12431,160,27567
12431,160,27568
12432,160,27569
12432,160,27570
12432,160,27571
12433,160,27572
12433,160,27573
12433,160,27574
12434,160,27575
12434,160,27576
12435,160,27577
12435,160,27578
12435,160,27579
12435,160,27580
12436,160,27581
12436,160,27582
12436,160,27583
12437,160,27584
12437,160,27585
12437,160,27586
12438,160,27587
12438,160,27588
12438,160,27589
12439,160,27590
12439,160,27591
12439,160,27592
12440,160,27593
12440,160,27594
12440,160,27595
12441,160,27596
12441,160,27597
12441,160,27598
12442,160,27599
12442,160,27600
12442,160,27601
12443,160,27602
12443,160,27603
12443,160,27604
12444,160,27605
12444,160,27606
12444,160,27607
12445,160,27608
12445,160,27609
12445,160,27610
12446,160,27611
12446,160,27612
12446,160,27613
12447,160,27614
12447,160,27615
12447,160,27616
12448,160,27617
12448,160,27618
12448,160,27619
12448,160,27620
12449,160,27621
12449,160,27622
12449,160,27623
12450,160,27624
12450,160,27625
12450,160,27626
12451,160,27627
12451,160,27628
12451,160,27629
12452,160,27630
12452,160,27631
12453,160,27632
12453,160,27633
12453,160,27634
12454,160,27635
12454,160,27636
12454,160,27637
12454,160,27638
12455,160,27639
12455,160,27640
12455,160,27641
12456,160,27642
12456,160,27643
12456,160,27644
12457,160,27645
12457,160,27646
12457,160,27647
12458,160,27648
12458,160,27649
12458,160,27650
12459,160,27651
12459,160,27652
12459,160,27653
12460,160,27654
12460,160,27655
12460,160,27656
12461,160,27657
12461,160,27658
12461,160,27659
12462,160,27660
12462,160,27661
12462,160,27662
12463,160,27663
12463,160,27664
12463,160,27665
12464,160,27666
12464,160,27667
12464,160,27668
12465,160,27669
12465,160,27670
12465,160,27671
12466,160,27672
12466,160,27673
12466,160,27674
12467,160,27675
12467,160,27676
12467,160,27677
12468,160,27678
12468,160,27679
12468,160,27680
12468,160,27681
12469,160,27682
12469,160,27683
12469,160,27684
12470,160,27685
12470,160,27686
12470,160,27687
12471,160,27688
12471,160,27689
12471,160,27690
12472,160,27691
12472,161,27692
12472,161,27693
12473,161,27694
12473,161,27695
12473,161,27696
12474,161,27697
12474,161,27698
12474,161,27699
12475,161,27700
12475,161,27701
12475,161,27702
12476,161,27703
12476,161,27704
12476,161,27705
12477,161,27706
12477,161,27707
12477,161,27708
12478,161,27709
12478,161,27710
12478,161,27711
12479,161,27712
12479,161,27713
12479,161,27714
12480,161,27715
12480,161,27716
12480,161,27717
12481,161,27718
12481,161,27719
12481,161,27720
12482,161,27721
12482,161,27722
12482,161,27723
12483,161,27724
12483,161,27725
12483,161,27726
12484,161,27727
12484,161,27728
12484,161,27729
12485,161,27730
12485,161,27731
12485,161,27732
12486,161,27733
12486,161,27734
12486,161,27735
12487,161,27736
12487,161,27737
12487,161,27738
12487,161,27739
12488,161,27740
12488,161,27741
12488,161,27742
12489,161,27743
12489,161,27744
12489,161,27745
12490,161,27746
12490,161,27747
12490,161,27748
12491,161,27749
12491,161,27750
12491,161,27751
12492,161,27752
12492,161,27753
12492,161,27754
12493,161,27755
12493,161,27756
12493,161,27757
12494,161,27758
12494,161,27759
12494,161,27760
12495,161,27761
12495,161,27762
12495,161,27763
12496,161,27764
12496,161,27765
12496,161,27766
12497,161,27767
12497,161,27768
12497,161,27769
12498,161,27770
12498,161,27771
12498,161,27772
12499,161,27773
12499,161,27774
12499,161,27775
12500,161,27776
12500,161,27777
12500,161,27778
12501,161,27779
12501,161,27780
12501,161,27781
12502,161,27782
12502,161,27783
12502,161,27784
12503,161,27785
12503,161,27786
12503,161,27787
12504,161,27788
12504,161,27789
12504,161,27790
12505,161,27791
12505,161,27792
12505,161,27793
12506,161,27794
12506,161,27795
12506,161,27796
12506,161,27797
12507,161,27798
12507,161,27799
12507,161,27800
12508,161,27801
12508,161,27802
12508,161,27803
12509,161,27804
12509,161,27805
12509,161,27806
12510,161,27807
12510,161,27808
12511,161,27809
12511,161,27810
12511,161,27811
12511,161,27812
12512,161,27813
12512,161,27814
12512,161,27815
12513,161,27816
12513,161,27817
12513,161,27818
12514,161,27819
12514,161,27820
12514,161,27821
12515,161,27822
12515,161,27823
12515,161,27824
12516,161,27825
12516,161,27826
12516,161,27827
12517,161,27828
12517,161,27829
12517,161,27830
12518,161,27831
12518,161,27832
12518,161,27833
12519,161,27834
12519,161,27835
12519,161,27836
12520,161,27837
12520,161,27838
12520,161,27839
12521,161,27840
12521,161,27841
12521,161,27842
12522,161,27843
12522,161,27844
12522,161,27845
12523,161,27846
12523,161,27847
12523,161,27848
12524,161,27849
12524,161,27850
12524,161,27851
12525,161,27852
12525,161,27853
12525,161,27854
12525,161,27855
12526,161,27856
12526,161,27857
12527,161,27858
12527,161,27859
12527,161,27860
12528,161,27861
12528,161,27862
12528,161,27863
12529,162,27864
12529,162,27865
12529,162,27866
12530,162,27867
12530,162,27868
12530,162,27869
12530,162,27870
12531,162,27871
12531,162,27872
12531,162,27873
12532,162,27874
12532,162,27875
12532,162,27876
12533,162,27877
12533,162,27878
12533,162,27879
12534,162,27880
12534,162,27881
12534,162,27882
12535,162,27883
